season,week,home_team,away_team,home_score,away_score,neutral,spread_line,total_line
2004,10,WAS,CIN,10,17,0,4.0,36.5
2004,10,JAX,DET,23,17,0,3.5,34.5
2004,10,IND,HOU,49,14,0,8.5,54.5
2004,10,NO,KC,27,20,0,-3.5,56.5
2004,10,GB,MIN,34,31,0,4.5,50.0
2004,10,ARI,NYG,17,14,0,1.0,39.0
2004,10,CLE,PIT,10,24,0,-3.5,41.0
2004,10,LA,SEA,23,12,0,-2.5,50.5
2004,10,ATL,TB,24,14,0,3.5,41.0
2004,10,DAL,PHI,21,49,0,-7.0,43.0
2004,11,CAR,ARI,35,10,0,3.0,38.0
2004,11,NYG,ATL,10,14,0,-3.0,40.0
2004,11,BAL,DAL,30,10,0,7.5,36.0
2004,11,NO,DEN,13,34,0,-6.0,48.5
2004,11,MIN,DET,22,19,0,8.0,48.0
2004,11,HOU,GB,13,16,0,-3.0,51.0
2004,11,CHI,IND,10,41,0,-8.0,44.5
2004,11,SEA,MIA,24,17,0,9.5,37.0
2004,11,CLE,NYJ,7,10,0,-1.5,38.0
2004,11,CIN,PIT,14,19,0,-4.0,40.5
2004,11,LV,LAC,17,23,0,-4.5,47.5
2004,11,TB,SF,35,3,0,8.0,42.0
2004,11,BUF,LA,37,17,0,2.0,40.0
2004,11,JAX,TEN,15,18,0,3.0,36.0
2004,11,PHI,WAS,28,6,0,10.0,38.5
2004,11,KC,NE,19,27,0,-3.0,52.0
2004,12,DAL,CHI,21,7,0,3.5,36.0
2004,12,DET,IND,9,41,0,-8.5,54.0
2004,12,NE,BAL,24,3,0,7.0,34.5
2004,12,SEA,BUF,9,38,0,4.0,38.0
2004,12,CIN,CLE,58,48,0,6.0,37.5
2004,12,MIN,JAX,27,16,0,6.0,45.5
2004,12,SF,MIA,17,24,0,0.0,37.5
2004,12,ATL,NO,24,21,0,9.0,47.5
2004,12,ARI,NYJ,3,13,0,-3.0,36.5
2004,12,DEN,LV,24,25,0,11.5,42.5
2004,12,NYG,PHI,6,27,0,-7.0,35.5
2004,12,KC,LAC,31,34,0,3.0,54.0
2004,12,CAR,TB,21,14,0,-3.0,39.0
2004,12,HOU,TEN,31,21,0,2.0,43.0
2004,12,PIT,WAS,16,7,0,10.0,34.5
2004,12,GB,LA,45,17,0,7.0,51.0
2004,13,DET,ARI,26,12,0,6.0,37.0
2004,13,TB,ATL,27,0,0,2.0,39.5
2004,13,MIA,BUF,32,42,0,-5.0,34.0
2004,13,NO,CAR,21,32,0,-2.0,46.5
2004,13,BAL,CIN,26,27,0,6.5,37.0
2004,13,LAC,DEN,20,17,0,3.0,46.5
2004,13,PHI,GB,47,17,0,5.5,48.5
2004,13,NYJ,HOU,29,7,0,7.0,42.0
2004,13,LV,KC,27,34,0,-1.0,52.0
2004,13,CHI,MIN,24,14,0,-7.0,40.5
2004,13,CLE,NE,15,42,0,-11.0,41.0
2004,13,WAS,NYG,31,7,0,3.0,33.0
2004,13,JAX,PIT,16,17,0,-3.0,35.5
2004,13,LA,SF,16,6,0,11.0,49.0
2004,13,IND,TEN,51,24,0,12.0,54.0
2004,13,SEA,DAL,39,43,0,7.0,42.0
2004,14,JAX,CHI,22,3,0,7.0,34.0
2004,14,NE,CIN,35,28,0,10.5,47.0
2004,14,BUF,CLE,37,7,0,11.0,38.5
2004,14,GB,DET,16,13,0,9.0,41.0
2004,14,HOU,IND,14,23,0,-10.0,57.0
2004,14,DEN,MIA,20,17,0,11.5,41.0
2004,14,DAL,NO,13,27,0,7.0,49.0
2004,14,BAL,NYG,37,14,0,10.0,34.0
2004,14,PIT,NYJ,17,6,0,4.5,35.0
2004,14,ATL,LV,35,10,0,7.5,46.0
2004,14,WAS,PHI,14,17,0,-8.0,38.5
2004,14,MIN,SEA,23,27,0,6.5,54.0
2004,14,ARI,SF,28,31,0,7.0,36.0
2004,14,CAR,LA,20,7,0,7.0,44.5
2004,14,LAC,TB,31,24,0,4.0,42.5
2004,14,TEN,KC,38,49,0,-2.5,53.0
2004,15,ATL,CAR,34,31,0,3.5,41.0
2004,15,NYG,PIT,30,33,0,-10.0,36.5
2004,15,SF,WAS,16,26,0,-6.5,36.5
2004,15,IND,BAL,20,10,0,7.5,48.5
2004,15,CIN,BUF,17,33,0,-3.0,41.0
2004,15,PHI,DAL,12,7,0,11.5,45.0
2004,15,KC,DEN,45,17,0,-3.0,52.5
2004,15,CHI,HOU,5,24,0,1.0,34.0
2004,15,GB,JAX,25,28,0,3.5,37.0
2004,15,DET,MIN,27,28,0,-3.0,48.5
2004,15,TB,NO,17,21,0,7.5,43.5
2004,15,CLE,LAC,0,21,0,-8.0,35.0
2004,15,NYJ,SEA,37,14,0,6.5,41.5
2004,15,ARI,LA,31,7,0,-3.0,41.5
2004,15,LV,TEN,40,35,0,3.5,49.5
2004,15,MIA,NE,29,28,0,-10.0,44.0
2004,16,MIN,GB,31,34,0,3.5,56.0
2004,16,TEN,DEN,16,37,0,-4.0,50.5
2004,16,KC,LV,31,30,0,9.5,60.0
2004,16,SEA,ARI,24,21,0,7.0,44.0
2004,16,NO,ATL,26,13,0,6.5,44.0
2004,16,PIT,BAL,20,7,0,5.0,34.0
2004,16,SF,BUF,7,41,0,-10.0,41.5
2004,16,TB,CAR,20,37,0,1.5,39.0
2004,16,DET,CHI,19,13,0,6.0,37.0
2004,16,MIA,CLE,10,7,0,9.0,40.5
2004,16,JAX,HOU,0,21,0,6.5,36.5
2004,16,NYJ,NE,7,23,0,0.0,41.5
2004,16,CIN,NYG,23,22,0,6.5,46.5
2004,16,IND,LAC,34,31,0,7.0,56.0
2004,16,DAL,WAS,13,10,0,-2.5,35.0
2004,16,LA,PHI,20,7,0,4.0,42.5
2004,17,SEA,ATL,28,26,0,5.5,41.0
2004,17,PHI,CIN,10,38,0,-4.0,37.5
2004,17,HOU,CLE,14,22,0,10.0,41.0
2004,17,NYG,DAL,28,24,0,1.0,38.5
2004,17,TEN,DET,24,19,0,-2.5,45.5
2004,17,CHI,GB,14,31,0,3.0,34.0
2004,17,DEN,IND,33,14,0,10.0,44.0
2004,17,LV,JAX,6,13,0,-2.5,43.0
2004,17,LAC,KC,24,17,0,-6.5,51.5
2004,17,BAL,MIA,30,23,0,11.0,33.0
2004,17,WAS,MIN,21,18,0,-4.0,41.0
2004,17,CAR,NO,18,21,0,7.0,46.0
2004,17,LA,NYJ,32,29,0,-3.5,46.0
2004,17,BUF,PIT,24,29,0,9.5,33.0
2004,17,NE,SF,21,7,0,13.0,37.0
2004,17,ARI,TB,12,7,0,4.0,38.5
2004,18,LAC,NYJ,17,20,0,6.5,42.5
2004,18,SEA,LA,20,27,0,4.0,51.0
2004,18,IND,DEN,49,24,0,10.0,56.0
2004,18,GB,MIN,17,31,0,6.0,52.5
2004,19,PIT,NYJ,20,17,0,9.0,35.5
2004,19,ATL,LA,47,17,0,6.5,49.0
2004,19,NE,IND,20,3,0,1.0,51.0
2004,19,PHI,MIN,27,14,0,8.0,47.0
2004,20,PHI,ATL,27,10,0,6.0,37.0
2004,20,PIT,NE,27,41,0,-3.0,36.5
2004,21,PHI,NE,21,24,1,-7.0,47.0
2005,1,NE,LV,30,20,0,7.5,50.0
2005,1,NYG,ARI,42,19,0,1.5,37.5
2005,1,WAS,CHI,9,7,0,6.0,33.0
2005,1,CLE,CIN,13,27,0,-3.5,44.5
2005,1,LAC,DAL,24,28,0,5.0,41.0
2005,1,MIA,DEN,34,10,0,-4.5,38.5
2005,1,DET,GB,17,3,0,3.0,46.0
2005,1,BUF,HOU,22,7,0,4.5,39.0
2005,1,BAL,IND,7,24,0,-3.0,47.0
2005,1,CAR,NO,20,23,0,6.5,45.5
2005,1,KC,NYJ,27,7,0,3.0,48.5
2005,1,JAX,SEA,26,14,0,3.0,40.0
2005,1,SF,LA,28,25,0,-4.5,46.0
2005,1,MIN,TB,13,24,0,6.0,43.5
2005,1,PIT,TEN,34,7,0,7.0,40.5
2005,1,ATL,PHI,14,10,0,-2.0,41.5
2005,2,SEA,ATL,21,18,0,1.0,41.5
2005,2,TEN,BAL,25,10,0,-3.5,36.0
2005,2,TB,BUF,19,3,0,2.5,35.0
2005,2,GB,CLE,24,26,0,7.0,43.0
2005,2,CHI,DET,38,6,0,-2.5,34.0
2005,2,IND,JAX,10,3,0,9.0,46.0
2005,2,LV,KC,17,23,0,-1.5,53.0
2005,2,NYJ,MIA,17,7,0,6.0,37.0
2005,2,CIN,MIN,37,8,0,3.0,47.0
2005,2,CAR,NE,27,17,0,-3.0,44.0
2005,2,HOU,PIT,7,27,0,-4.5,39.5
2005,2,DEN,LAC,20,17,0,3.0,44.0
2005,2,PHI,SF,42,3,0,11.5,43.0
2005,2,ARI,LA,12,17,0,-1.0,44.0
2005,2,NO,NYG,10,27,0,-3.0,43.0
2005,2,DAL,WAS,13,14,0,6.0,36.0
2005,3,SEA,ARI,37,12,0,6.5,42.0
2005,3,BUF,ATL,16,24,0,3.0,36.0
2005,3,MIA,CAR,27,24,0,-3.5,37.5
2005,3,CHI,CIN,7,24,0,-3.0,39.0
2005,3,IND,CLE,13,6,0,13.5,47.0
2005,3,SF,DAL,31,34,0,-6.5,41.0
2005,3,NYJ,JAX,20,26,0,2.5,34.5
2005,3,PIT,NE,20,23,0,3.0,41.5
2005,3,MIN,NO,33,16,0,3.5,44.5
2005,3,LAC,NYG,45,23,0,5.5,42.5
2005,3,PHI,LV,23,20,0,8.5,47.0
2005,3,GB,TB,16,17,0,-3.0,38.0
2005,3,LA,TEN,31,27,0,6.5,46.0
2005,3,DEN,KC,30,10,0,2.5,49.0
2005,4,NO,BUF,19,7,0,-1.0,38.5
2005,4,LV,DAL,19,13,0,3.0,46.0
2005,4,JAX,DEN,7,20,0,4.0,37.5
2005,4,TB,DET,17,13,0,6.5,35.0
2005,4,CIN,HOU,16,10,0,9.5,41.5
2005,4,TEN,IND,10,31,0,-7.0,45.0
2005,4,ATL,MIN,30,10,0,6.0,44.5
2005,4,BAL,NYJ,13,3,0,7.5,31.5
2005,4,KC,PHI,31,37,0,2.5,46.5
2005,4,NE,LAC,17,41,0,5.5,47.0
2005,4,WAS,SEA,20,17,0,2.0,37.0
2005,4,ARI,SF,31,14,1,3.0,42.0
2005,4,NYG,LA,44,24,0,3.0,46.0
2005,4,CAR,GB,32,29,0,3.0,43.0
2005,5,DET,BAL,35,17,0,2.0,33.0
2005,5,ARI,CAR,20,24,0,-3.0,42.0
2005,5,CLE,CHI,20,10,0,3.0,35.0
2005,5,JAX,CIN,23,20,0,3.0,38.0
2005,5,SF,IND,3,28,0,-14.0,47.0
2005,5,BUF,MIA,20,14,0,2.5,33.0
2005,5,ATL,NE,28,31,0,2.5,43.5
2005,5,GB,NO,52,3,0,3.0,41.0
2005,5,DAL,PHI,33,10,0,-3.5,44.0
2005,5,LA,SEA,31,37,0,3.0,48.0
2005,5,NYJ,TB,14,12,0,-3.5,32.0
2005,5,HOU,TEN,20,34,0,1.5,40.5
2005,5,DEN,WAS,21,19,0,7.0,34.5
2005,5,LAC,PIT,22,24,0,3.0,45.5
2005,6,NO,ATL,31,34,0,-4.0,42.0
2005,6,DET,CAR,20,21,0,0.0,42.0
2005,6,TEN,CIN,23,31,0,-3.0,44.5
2005,6,BAL,CLE,16,3,0,4.0,33.5
2005,6,SEA,HOU,42,10,0,8.5,45.5
2005,6,PIT,JAX,17,23,0,5.0,36.0
2005,6,TB,MIA,27,13,0,4.5,33.0
2005,6,CHI,MIN,28,3,0,2.0,37.5
2005,6,DEN,NE,28,20,0,3.0,44.0
2005,6,DAL,NYG,16,13,0,3.5,45.5
2005,6,BUF,NYJ,27,17,0,3.0,33.0
2005,6,LV,LAC,14,27,0,0.0,50.5
2005,6,KC,WAS,28,21,0,6.5,42.5
2005,6,IND,LA,45,28,0,13.0,50.5
2005,7,MIA,KC,20,30,0,-1.0,42.5
2005,7,CHI,BAL,10,6,0,1.0,32.0
2005,7,LV,BUF,38,17,0,3.0,42.0
2005,7,SEA,DAL,13,10,0,3.0,45.5
2005,7,NYG,DEN,24,23,0,2.0,46.5
2005,7,CLE,DET,10,13,0,3.0,36.0
2005,7,MIN,GB,23,20,0,2.0,46.0
2005,7,HOU,IND,20,38,0,-14.5,44.5
2005,7,LA,NO,28,17,0,5.0,50.0
2005,7,CIN,PIT,13,27,0,3.0,43.0
2005,7,PHI,LAC,20,17,0,4.0,47.0
2005,7,WAS,SF,52,17,0,11.5,38.0
2005,7,ARI,TEN,20,10,0,3.0,45.0
2005,7,ATL,NYJ,27,14,0,7.5,41.0
2005,8,DAL,ARI,34,13,0,7.0,41.0
2005,8,NE,BUF,21,16,0,7.0,43.5
2005,8,DET,CHI,13,19,0,3.0,32.5
2005,8,HOU,CLE,19,16,0,2.0,37.5
2005,8,CIN,GB,21,14,0,7.0,46.0
2005,8,LA,JAX,24,21,0,-3.0,43.0
2005,8,LAC,KC,28,20,0,5.0,51.0
2005,8,NO,MIA,6,21,0,2.0,41.0
2005,8,CAR,MIN,38,13,0,8.0,44.0
2005,8,TEN,LV,25,34,0,-2.0,46.0
2005,8,DEN,PHI,49,21,0,3.0,44.0
2005,8,SF,TB,15,10,0,-11.5,37.0
2005,8,NYG,WAS,36,0,0,3.0,41.0
2005,8,PIT,BAL,20,19,0,8.5,33.0
2005,9,MIA,ATL,10,17,0,-2.0,39.5
2005,9,TB,CAR,14,34,0,0.0,36.5
2005,9,NO,CHI,17,20,0,-2.5,34.5
2005,9,BAL,CIN,9,21,0,-3.5,36.0
2005,9,MIN,DET,27,14,0,-1.5,37.5
2005,9,JAX,HOU,21,14,0,11.0,37.5
2005,9,SF,NYG,6,24,0,-9.5,42.0
2005,9,KC,LV,27,23,0,4.5,51.5
2005,9,WAS,PHI,17,10,0,0.0,41.0
2005,9,GB,PIT,10,20,0,-6.5,42.0
2005,9,NYJ,LAC,26,31,0,-5.5,41.5
2005,9,ARI,SEA,19,33,0,-4.5,44.0
2005,9,CLE,TEN,20,14,0,3.0,39.0
2005,9,NE,IND,21,40,0,-3.0,46.5
2005,10,DET,ARI,29,21,0,4.0,40.0
2005,10,JAX,BAL,30,3,0,8.0,34.0
2005,10,PIT,CLE,34,21,0,7.5,34.5
2005,10,LV,DEN,17,31,0,-2.5,47.0
2005,10,ATL,GB,25,33,0,9.5,42.0
2005,10,IND,HOU,31,17,0,17.0,45.0
2005,10,BUF,KC,14,3,0,2.5,42.5
2005,10,NYG,MIN,21,24,0,10.0,45.0
2005,10,MIA,NE,16,23,0,-2.5,40.0
2005,10,CAR,NYJ,30,3,0,9.5,40.5
2005,10,CHI,SF,17,9,0,12.0,33.0
2005,10,SEA,LA,31,16,0,7.0,48.5
2005,10,TB,WAS,36,35,0,-1.0,34.0
2005,10,PHI,DAL,20,21,0,3.0,40.0
2005,11,LA,ARI,28,38,0,9.0,48.0
2005,11,LAC,BUF,48,10,0,9.0,42.0
2005,11,CHI,CAR,13,3,0,-3.0,34.5
2005,11,DAL,DET,20,7,0,8.0,39.0
2005,11,CIN,IND,37,45,0,-4.5,48.5
2005,11,TEN,JAX,28,31,0,-4.0,38.0
2005,11,HOU,KC,17,45,0,-6.5,44.5
2005,11,CLE,MIA,22,0,0,2.5,34.5
2005,11,NE,NO,24,17,0,10.0,45.0
2005,11,DEN,NYJ,27,0,0,13.0,41.0
2005,11,WAS,LV,13,16,0,6.0,42.0
2005,11,NYG,PHI,27,17,0,3.5,43.0
2005,11,BAL,PIT,16,13,0,-4.0,34.5
2005,11,SF,SEA,25,27,0,-12.0,42.5
2005,11,ATL,TB,27,30,0,6.0,38.0
2005,11,GB,MIN,17,20,0,3.5,45.0
2005,12,DET,ATL,7,27,0,-3.0,40.5
2005,12,DAL,DEN,21,24,0,1.5,41.0
2005,12,CIN,BAL,42,29,0,9.0,36.5
2005,12,BUF,CAR,9,13,0,-4.0,36.5
2005,12,TB,CHI,10,13,0,3.0,33.0
2005,12,MIN,CLE,24,12,0,3.5,40.0
2005,12,PHI,GB,19,14,0,3.5,41.5
2005,12,ARI,JAX,17,24,0,-3.5,41.5
2005,12,LV,MIA,21,33,0,7.0,42.5
2005,12,KC,NE,26,16,0,3.0,51.0
2005,12,NYJ,NO,19,21,0,-1.0,37.0
2005,12,SEA,NYG,24,21,0,5.5,47.5
2005,12,WAS,LAC,17,23,0,-3.0,44.0
2005,12,TEN,SF,33,22,0,7.0,42.5
2005,12,HOU,LA,27,33,0,-3.5,44.5
2005,12,IND,PIT,26,7,0,8.0,47.0
2005,13,SF,ARI,10,17,0,-3.0,43.5
2005,13,CAR,ATL,24,6,0,3.0,43.5
2005,13,MIA,BUF,24,23,0,3.0,35.5
2005,13,PIT,CIN,31,38,0,4.0,43.0
2005,13,NYG,DAL,17,10,0,3.0,41.0
2005,13,KC,DEN,31,27,0,0.0,47.0
2005,13,CHI,GB,19,7,0,7.0,32.0
2005,13,BAL,HOU,16,15,0,7.0,37.0
2005,13,CLE,JAX,14,20,0,-3.0,36.5
2005,13,DET,MIN,16,21,0,-3.0,38.0
2005,13,NE,NYJ,16,3,0,7.5,42.5
2005,13,LAC,LV,34,10,0,10.0,50.5
2005,13,NO,TB,3,10,0,-3.5,39.0
2005,13,IND,TEN,35,3,0,14.0,47.5
2005,13,LA,WAS,9,24,0,-3.0,45.0
2005,13,PHI,SEA,0,42,0,-3.0,44.0
2005,14,DEN,BAL,12,10,0,14.0,40.5
2005,14,PIT,CHI,21,9,0,4.0,32.0
2005,14,CIN,CLE,23,20,0,12.5,41.5
2005,14,GB,DET,16,13,0,5.5,37.0
2005,14,TEN,HOU,13,10,0,6.5,44.0
2005,14,JAX,IND,18,26,0,-7.5,43.0
2005,14,DAL,KC,31,28,0,3.0,44.0
2005,14,LAC,MIA,21,23,0,13.5,45.0
2005,14,BUF,NE,7,35,0,-3.5,38.0
2005,14,PHI,NYG,23,26,0,-3.0,40.0
2005,14,NYJ,LV,26,10,0,-3.0,37.5
2005,14,SEA,SF,41,3,0,15.5,45.0
2005,14,MIN,LA,27,13,0,7.0,45.5
2005,14,CAR,TB,10,20,0,5.5,37.0
2005,14,ARI,WAS,13,17,0,-3.0,41.5
2005,14,ATL,NO,36,17,0,10.0,44.0
2005,15,BUF,DEN,17,28,0,-8.0,35.0
2005,15,NYG,KC,27,17,0,3.0,45.5
2005,15,NE,TB,28,0,0,4.5,36.0
2005,15,HOU,ARI,30,19,0,-1.0,43.5
2005,15,CHI,ATL,16,3,0,3.0,30.5
2005,15,NO,CAR,10,27,0,-7.0,40.5
2005,15,DET,CIN,17,41,0,-7.5,44.0
2005,15,LV,CLE,7,9,0,3.0,40.5
2005,15,WAS,DAL,35,7,0,3.0,36.0
2005,15,MIA,NYJ,24,20,0,7.5,35.5
2005,15,LA,PHI,16,17,0,3.0,44.0
2005,15,MIN,PIT,3,18,0,-3.0,41.5
2005,15,IND,LAC,17,26,0,7.5,51.0
2005,15,TEN,SEA,24,28,0,-7.5,45.0
2005,15,JAX,SF,10,9,0,14.5,39.5
2005,15,BAL,GB,48,3,0,3.5,33.0
2005,16,TB,ATL,27,24,0,3.0,37.5
2005,16,CIN,BUF,27,37,0,13.0,44.0
2005,16,CAR,DAL,20,24,0,5.5,38.5
2005,16,NO,DET,12,13,0,3.0,37.5
2005,16,SEA,IND,28,13,0,7.0,47.0
2005,16,HOU,JAX,20,38,0,-6.0,38.0
2005,16,WAS,NYG,35,20,0,3.0,38.0
2005,16,DEN,LV,22,3,0,12.5,42.5
2005,16,ARI,PHI,27,21,0,1.0,39.5
2005,16,CLE,PIT,0,41,0,-7.0,33.0
2005,16,KC,LAC,20,7,0,1.0,49.5
2005,16,LA,SF,20,24,0,9.0,42.0
2005,16,MIA,TEN,24,10,0,5.5,43.0
2005,16,GB,CHI,17,24,0,-7.0,31.0
2005,16,BAL,MIN,30,23,0,2.5,34.0
2005,16,NYJ,NE,21,31,0,-4.0,37.5
2005,17,LAC,DEN,7,23,0,7.0,44.0
2005,17,LV,NYG,21,30,0,-7.5,44.0
2005,17,IND,ARI,17,13,0,6.0,43.5
2005,17,CLE,BAL,20,16,0,-3.0,37.0
2005,17,NYJ,BUF,30,26,0,1.5,37.5
2005,17,ATL,CAR,11,44,0,-3.5,42.0
2005,17,MIN,CHI,34,10,0,3.0,35.0
2005,17,KC,CIN,37,3,0,7.5,47.0
2005,17,PIT,DET,35,21,0,15.5,35.5
2005,17,SF,HOU,20,17,0,-1.0,37.5
2005,17,NE,MIA,26,28,0,3.0,37.0
2005,17,TB,NO,27,13,0,13.0,37.5
2005,17,GB,SEA,23,17,0,3.0,40.5
2005,17,DAL,LA,10,20,0,12.5,43.0
2005,17,JAX,TEN,40,13,0,4.0,38.0
2005,17,PHI,WAS,20,31,0,-7.0,37.0
2005,18,NE,JAX,28,3,0,8.0,37.5
2005,18,TB,WAS,10,17,0,2.5,37.5
2005,18,NYG,CAR,0,23,0,3.0,43.5
2005,18,CIN,PIT,17,31,0,-3.0,44.0
2005,19,DEN,NE,27,13,0,3.0,44.0
2005,19,SEA,WAS,20,10,0,8.5,41.0
2005,19,CHI,CAR,21,29,0,3.0,31.0
2005,19,IND,PIT,18,21,0,8.5,46.5
2005,20,SEA,CAR,34,14,0,5.5,43.0
2005,20,DEN,PIT,17,34,0,3.5,41.0
2005,21,PIT,SEA,21,10,1,4.0,47.0
2006,1,PIT,MIA,28,17,0,1.5,34.5
2006,1,CAR,ATL,6,20,0,4.5,39.0
2006,1,TB,BAL,0,27,0,3.0,33.0
2006,1,NE,BUF,19,17,0,10.0,41.0
2006,1,GB,CHI,0,26,0,-3.5,35.0
2006,1,KC,CIN,10,23,0,-1.5,49.5
2006,1,JAX,DAL,24,17,0,-2.5,36.5
2006,1,LA,DEN,18,10,0,-3.5,46.0
2006,1,NYG,IND,21,26,0,-3.0,47.5
2006,1,CLE,NO,14,19,0,3.0,36.0
2006,1,TEN,NYJ,16,23,0,2.5,35.0
2006,1,HOU,PHI,10,24,0,-6.0,37.0
2006,1,DET,SEA,6,9,0,-6.0,44.0
2006,1,ARI,SF,34,27,0,9.5,44.0
2006,1,WAS,MIN,16,19,0,4.0,35.5
2006,1,LV,LAC,0,27,0,-3.0,41.5
2006,2,SEA,ARI,21,10,0,7.0,48.0
2006,2,MIA,BUF,6,16,0,6.5,37.0
2006,2,MIN,CAR,16,13,0,2.0,37.5
2006,2,CIN,CLE,34,17,0,10.5,40.5
2006,2,CHI,DET,34,7,0,7.0,32.0
2006,2,IND,HOU,43,24,0,12.5,47.0
2006,2,DEN,KC,9,6,0,11.0,38.0
2006,2,NYJ,NE,17,24,0,-6.0,38.5
2006,2,GB,NO,27,34,0,-1.0,40.5
2006,2,PHI,NYG,24,30,0,3.0,42.0
2006,2,BAL,LV,28,6,0,13.0,34.0
2006,2,SF,LA,20,13,0,-3.0,44.5
2006,2,ATL,TB,14,3,0,4.5,36.0
2006,2,LAC,TEN,40,7,0,12.0,38.5
2006,2,DAL,WAS,27,10,0,7.0,37.0
2006,2,JAX,PIT,9,0,0,-2.5,36.5
2006,3,CLE,BAL,14,15,0,-6.5,33.0
2006,3,TB,CAR,24,26,0,-3.0,33.5
2006,3,MIN,CHI,16,19,0,-3.5,35.0
2006,3,PIT,CIN,20,28,0,2.0,42.0
2006,3,NE,DEN,7,17,0,6.5,38.5
2006,3,DET,GB,24,31,0,6.5,41.0
2006,3,IND,JAX,21,14,0,6.5,41.5
2006,3,SEA,NYG,42,30,0,4.0,43.0
2006,3,BUF,NYJ,20,28,0,6.0,33.0
2006,3,SF,PHI,24,38,0,-6.0,42.5
2006,3,ARI,LA,14,16,0,5.5,45.0
2006,3,MIA,TEN,13,10,0,10.5,36.0
2006,3,HOU,WAS,15,31,0,-3.5,37.5
2006,3,NO,ATL,23,3,0,-4.0,45.0
2006,4,ATL,ARI,32,10,0,7.0,41.0
2006,4,LV,CLE,21,24,0,-1.0,33.5
2006,4,TEN,DAL,14,45,0,-10.0,37.0
2006,4,LA,DET,41,34,0,5.5,42.0
2006,4,NYJ,IND,28,31,0,-7.5,46.5
2006,4,WAS,JAX,36,30,0,-2.5,33.5
2006,4,HOU,MIA,17,15,0,-3.5,41.0
2006,4,BUF,MIN,17,12,0,1.0,34.5
2006,4,CIN,NE,13,38,0,5.5,46.0
2006,4,CAR,NO,21,18,0,7.0,41.0
2006,4,BAL,LAC,16,13,0,1.0,33.5
2006,4,CHI,SEA,37,6,0,3.5,37.0
2006,4,KC,SF,41,0,0,7.0,39.0
2006,4,PHI,GB,31,9,0,12.0,49.5
2006,5,CHI,BUF,40,7,0,9.5,34.5
2006,5,CAR,CLE,20,12,0,7.5,38.0
2006,5,PHI,DAL,38,24,0,-1.0,43.5
2006,5,MIN,DET,26,17,0,4.0,41.0
2006,5,ARI,KC,20,23,0,-3.5,40.0
2006,5,NE,MIA,20,10,0,9.5,36.5
2006,5,JAX,NYJ,41,0,0,7.0,38.5
2006,5,SF,LV,34,20,0,3.0,39.0
2006,5,LAC,PIT,23,13,0,3.5,37.0
2006,5,GB,LA,20,23,0,-2.5,46.5
2006,5,NO,TB,24,21,0,7.0,34.5
2006,5,IND,TEN,14,13,0,13.5,47.5
2006,5,NYG,WAS,19,3,0,6.0,46.0
2006,5,DEN,BAL,13,3,0,5.5,33.0
2006,6,DET,BUF,20,17,0,-1.0,41.0
2006,6,BAL,CAR,21,23,0,3.0,33.5
2006,6,TB,CIN,14,13,0,-4.5,44.0
2006,6,DAL,HOU,34,6,0,13.0,43.5
2006,6,PIT,KC,45,7,0,6.5,37.0
2006,6,NYJ,MIA,20,17,0,2.0,36.0
2006,6,ATL,NYG,14,27,0,3.0,41.0
2006,6,DEN,LV,13,3,0,14.0,36.0
2006,6,NO,PHI,27,24,0,-3.0,47.0
2006,6,SF,LAC,19,48,0,-9.5,41.5
2006,6,LA,SEA,28,30,0,-3.0,45.0
2006,6,WAS,TEN,22,25,0,11.5,39.0
2006,6,ARI,CHI,23,24,0,-11.5,40.0
2006,7,LV,ARI,22,9,0,-3.0,39.5
2006,7,CIN,CAR,17,14,0,3.0,44.0
2006,7,CLE,DEN,7,17,0,-4.5,31.0
2006,7,NYJ,DET,31,24,0,4.0,43.5
2006,7,MIA,GB,24,34,0,6.0,40.0
2006,7,HOU,JAX,27,7,0,-7.5,39.5
2006,7,SEA,MIN,13,31,0,6.0,40.0
2006,7,BUF,NE,6,28,0,-5.5,35.5
2006,7,TB,PHI,23,21,0,-6.0,42.0
2006,7,ATL,PIT,41,38,0,-2.5,39.5
2006,7,KC,LAC,30,27,0,-6.0,38.0
2006,7,IND,WAS,36,22,0,8.0,47.0
2006,7,DAL,NYG,22,36,0,3.0,43.5
2006,8,GB,ARI,31,14,0,4.0,44.5
2006,8,CIN,ATL,27,29,0,3.5,44.5
2006,8,NO,BAL,22,35,0,1.0,37.0
2006,8,CAR,DAL,14,35,0,4.5,41.0
2006,8,TEN,HOU,28,22,0,3.0,41.0
2006,8,DEN,IND,31,34,0,3.0,40.0
2006,8,PHI,JAX,6,13,0,9.0,39.0
2006,8,CLE,NYJ,20,13,0,1.0,37.0
2006,8,LV,PIT,20,13,0,-9.0,39.0
2006,8,KC,SEA,35,28,0,4.0,36.5
2006,8,CHI,SF,41,10,0,16.0,41.5
2006,8,LAC,LA,38,24,0,9.5,45.0
2006,8,NYG,TB,17,3,0,9.5,38.5
2006,8,MIN,NE,7,31,0,-1.0,39.5
2006,9,DET,ATL,30,14,0,-5.0,47.5
2006,9,BAL,CIN,26,20,0,3.0,41.5
2006,9,LAC,CLE,32,25,0,13.0,41.0
2006,9,WAS,DAL,22,19,0,-3.0,41.0
2006,9,PIT,DEN,20,31,0,3.0,36.5
2006,9,BUF,GB,24,10,0,3.5,41.0
2006,9,NYG,HOU,14,10,0,13.0,43.0
